Price,Open,Close
Ticker,SPY,SPY
Date,,
2004-05-07,111.22000122070312,109.95999908447266
2004-05-10,109.44000244140625,108.83000183105469
2004-05-11,109.45999908447266,109.75
2004-05-12,109.56999969482422,110.44999694824219
2004-05-13,109.76000213623047,109.98999786376953
2004-05-14,109.94999694824219,110.04000091552734
2004-05-17,108.88999938964844,109.0999984741211
2004-05-18,109.48999786376953,109.6500015258789
2004-05-19,110.5,109.2699966430664
2004-05-20,109.44999694824219,109.62000274658203
2004-05-21,109.97000122070312,109.80999755859375
2004-05-24,110.52999877929688,110.2699966430664
2004-05-25,109.9000015258789,111.8499984741211
2004-05-26,111.66000366210938,112.23999786376953
2004-05-27,112.54000091552734,112.87000274658203
2004-05-28,112.7300033569336,112.86000061035156
2004-06-01,112.45999908447266,112.70999908447266
2004-06-02,113.02999877929688,113.12999725341797
2004-06-03,112.80999755859375,112.08999633789062
2004-06-04,112.9800033569336,112.9800033569336
2004-06-07,113.43000030517578,114.69999694824219
2004-06-08,114.37000274658203,114.86000061035156
2004-06-09,114.51000213623047,113.79000091552734
2004-06-10,114.04000091552734,114.3499984741211
2004-06-14,113.81999969482422,113.22000122070312
2004-06-15,113.9000015258789,114.0199966430664
2004-06-16,114.0,114.0
2004-06-17,113.8499984741211,113.83000183105469
2004-06-18,113.2699966430664,113.62999725341797
2004-06-21,113.75,113.19999694824219
2004-06-22,113.12999725341797,113.7699966430664
2004-06-23,113.61000061035156,114.75
2004-06-24,114.55999755859375,114.38999938964844
2004-06-25,114.41000366210938,113.83999633789062
2004-06-28,114.5199966430664,113.44999694824219
2004-06-29,113.52999877929688,113.91999816894531
2004-06-30,114.06999969482422,114.52999877929688
2004-07-01,114.25,112.94000244140625
2004-07-02,113.16000366210938,112.87999725341797
2004-07-06,112.37000274658203,111.88999938964844
2004-07-07,111.80999755859375,112.22000122070312
2004-07-08,111.80999755859375,111.44000244140625
2004-07-09,111.72000122070312,111.7300033569336
2004-07-12,111.5199966430664,111.77999877929688
2004-07-13,111.91999816894531,111.86000061035156
2004-07-14,111.26000213623047,111.5199966430664
2004-07-15,111.73999786376953,110.80000305175781
2004-07-16,111.56999969482422,110.70999908447266
2004-07-19,110.75,110.23999786376953
2004-07-20,110.52999877929688,111.63999938964844
2004-07-21,111.81999969482422,109.58000183105469
2004-07-22,109.36000061035156,109.87999725341797
2004-07-23,109.62000274658203,108.95999908447266
2004-07-26,109.19000244140625,108.75
2004-07-27,109.05000305175781,109.7699966430664
2004-07-28,109.55000305175781,110.0999984741211
2004-07-29,110.54000091552734,110.56999969482422
2004-07-30,110.31999969482422,110.83999633789062
2004-08-02,110.19000244140625,111.06999969482422
2004-08-03,110.93000030517578,110.20999908447266
2004-08-04,109.88999938964844,110.19999694824219
2004-08-05,110.29000091552734,108.4000015258789
2004-08-06,107.62999725341797,106.8499984741211
2004-08-09,107.0199966430664,107.0
2004-08-10,107.30999755859375,108.37999725341797
2004-08-11,107.68000030517578,108.16000366210938
2004-08-12,107.68000030517578,106.9800033569336
2004-08-13,107.0999984741211,107.19000244140625
2004-08-16,107.13999938964844,108.30000305175781
2004-08-17,108.75,108.91000366210938
2004-08-18,108.5199966430664,110.02999877929688
2004-08-19,109.80999755859375,109.70999908447266
2004-08-20,109.61000061035156,110.4800033569336
2004-08-23,110.55000305175781,110.19999694824219
2004-08-24,110.63999938964844,110.3499984741211
2004-08-25,110.33000183105469,111.0999984741211
2004-08-26,110.95999908447266,111.0999984741211
2004-08-27,111.19999694824219,111.44999694824219
2004-08-30,111.22000122070312,110.52999877929688
2004-08-31,110.66000366210938,111.11000061035156
2004-09-01,110.94999694824219,111.31999969482422
2004-09-02,111.23999786376953,112.58000183105469
2004-09-03,112.33000183105469,112.12000274658203
2004-09-07,112.54000091552734,112.86000061035156
2004-09-08,112.62000274658203,112.58000183105469
2004-09-09,112.56999969482422,112.4800033569336
2004-09-10,112.5199966430664,113.05999755859375
2004-09-13,113.30999755859375,113.43000030517578
2004-09-14,113.30000305175781,113.66000366210938
2004-09-15,113.30000305175781,112.80000305175781
2004-09-16,112.8499984741211,113.13999938964844
2004-09-17,112.94999694824219,113.1500015258789
2004-09-20,112.66999816894531,112.47000122070312
2004-09-21,112.75,112.95999908447266
2004-09-22,112.5,111.55000305175781
2004-09-23,111.5999984741211,110.94999694824219
