Price,Open,Close
Ticker,QQQ,QQQ
Date,,
2009-08-14,39.869998931884766,39.630001068115234
2009-08-17,38.959999084472656,38.47999954223633
2009-08-18,38.720001220703125,39.029998779296875
2009-08-19,38.56999969482422,39.29999923706055
2009-08-20,39.279998779296875,39.7599983215332
2009-08-21,39.9900016784668,40.290000915527344
2009-08-24,40.36000061035156,40.25
2009-08-25,40.34000015258789,40.369998931884766
2009-08-26,40.279998779296875,40.29999923706055
2009-08-27,40.290000915527344,40.400001525878906
2009-08-28,40.900001525878906,40.439998626708984
2009-08-31,40.13999938964844,40.029998779296875
2009-09-01,39.88999938964844,39.279998779296875
2009-09-02,39.06999969482422,39.25
2009-09-03,39.439998626708984,39.5099983215332
2009-09-04,39.58000183105469,40.36000061035156
2009-09-08,40.68000030517578,40.7400016784668
2009-09-09,40.77000045776367,41.09000015258789
2009-09-10,41.11000061035156,41.47999954223633
2009-09-11,41.5099983215332,41.52000045776367
2009-09-14,41.25,41.68000030517578
2009-09-15,41.650001525878906,41.810001373291016
2009-09-16,42.0,42.41999816894531
2009-09-17,42.310001373291016,42.40999984741211
2009-09-18,42.540000915527344,42.439998626708984
2009-09-21,42.20000076293945,42.56999969482422
2009-09-22,42.810001373291016,42.650001525878906
2009-09-23,42.83000183105469,42.45000076293945
2009-09-24,42.619998931884766,42.06999969482422
2009-09-25,41.7599983215332,41.70000076293945
2009-09-28,41.93000030517578,42.40999984741211
2009-09-29,42.40999984741211,42.220001220703125
2009-09-30,42.38999938964844,42.25
2009-10-01,42.099998474121094,41.0
2009-10-02,40.720001220703125,40.880001068115234
2009-10-05,41.09000015258789,41.209999084472656
2009-10-06,41.439998626708984,41.939998626708984
2009-10-07,41.88999938964844,42.060001373291016
2009-10-08,42.310001373291016,42.2400016784668
2009-10-09,42.150001525878906,42.47999954223633
2009-10-12,42.650001525878906,42.56999969482422
2009-10-13,42.529998779296875,42.58000183105469
2009-10-14,43.11000061035156,43.15999984741211
2009-10-15,42.93000030517578,43.060001373291016
2009-10-16,42.900001525878906,42.779998779296875
2009-10-19,42.810001373291016,43.209999084472656
2009-10-20,43.459999084472656,43.220001220703125
2009-10-21,43.209999084472656,43.13999938964844
2009-10-22,43.060001373291016,43.310001373291016
2009-10-23,43.72999954223633,43.130001068115234
2009-10-26,43.20000076293945,42.9900016784668
2009-10-27,42.93000030517578,42.34000015258789
2009-10-28,42.189998626708984,41.38999938964844
2009-10-29,41.630001068115234,42.09000015258789
2009-10-30,42.060001373291016,40.959999084472656
2009-11-02,41.0,41.130001068115234
2009-11-03,40.90999984741211,41.2599983215332
2009-11-04,41.529998779296875,41.33000183105469
2009-11-05,41.810001373291016,42.349998474121094
2009-11-06,42.119998931884766,42.599998474121094
2009-11-09,42.93000030517578,43.5099983215332
2009-11-10,43.459999084472656,43.619998931884766
2009-11-11,43.95000076293945,43.900001525878906
2009-11-12,43.93000030517578,43.650001525878906
2009-11-13,43.779998779296875,44.0099983215332
2009-11-16,44.20000076293945,44.459999084472656
2009-11-17,44.34000015258789,44.599998474121094
2009-11-18,44.459999084472656,44.349998474121094
2009-11-19,44.04999923706055,43.65999984741211
2009-11-20,43.43000030517578,43.439998626708984
2009-11-23,43.88999938964844,44.13999938964844
2009-11-24,44.119998931884766,43.9900016784668
2009-11-25,44.13999938964844,44.18000030517578
2009-11-27,42.970001220703125,43.5099983215332
2009-11-30,43.40999984741211,43.560001373291016
2009-12-01,43.88999938964844,44.0099983215332
2009-12-02,44.15999984741211,44.06999969482422
2009-12-03,44.22999954223633,43.88999938964844
2009-12-04,44.45000076293945,44.119998931884766
2009-12-07,44.09000015258789,43.90999984741211
2009-12-08,43.65999984741211,43.63999938964844
2009-12-09,43.599998474121094,44.08000183105469
2009-12-10,44.27000045776367,44.29999923706055
2009-12-11,44.540000915527344,44.130001068115234
2009-12-14,44.43000030517578,44.54999923706055
2009-12-15,44.40999984741211,44.29999923706055
2009-12-16,44.470001220703125,44.36000061035156
2009-12-17,44.15999984741211,43.81999969482422
2009-12-18,44.15999984741211,44.459999084472656
2009-12-21,44.689998626708984,44.959999084472656
2009-12-22,45.11000061035156,45.22999954223633
2009-12-23,45.31999969482422,45.560001373291016
2009-12-24,45.61000061035156,45.97999954223633
2009-12-28,46.09000015258789,46.220001220703125
2009-12-29,46.22999954223633,46.029998779296875
2009-12-30,45.97999954223633,46.16999816894531
2009-12-31,46.2599983215332,45.75
2010-01-04,46.33000183105469,46.41999816894531
2010-01-05,46.38999938964844,46.41999816894531
2010-01-06,46.400001525878906,46.13999938964844
2010-01-07,46.209999084472656,46.16999816894531
2010-01-08,46.06999969482422,46.54999923706055
2010-01-11,46.61000061035156,46.36000061035156
2010-01-12,46.08000183105469,45.779998779296875
2010-01-13,45.91999816894531,46.349998474121094
2010-01-14,46.2599983215332,46.38999938964844
2010-01-15,46.470001220703125,45.849998474121094
2010-01-19,45.959999084472656,46.59000015258789
2010-01-20,46.2599983215332,45.91999816894531
2010-01-21,46.04999923706055,45.4900016784668
2010-01-22,45.34000015258789,44.15999984741211
2010-01-25,44.43000030517578,44.310001373291016
2010-01-26,44.2599983215332,44.349998474121094
2010-01-27,44.27000045776367,44.70000076293945
2010-01-28,44.400001525878906,43.54999923706055
2010-01-29,43.90999984741211,42.790000915527344
2010-02-01,42.900001525878906,43.2599983215332
2010-02-02,43.33000183105469,43.650001525878906
2010-02-03,43.439998626708984,43.88999938964844
2010-02-04,43.56999969482422,42.619998931884766
2010-02-05,42.72999954223633,42.97999954223633
2010-02-08,42.90999984741211,42.66999816894531
2010-02-09,43.18000030517578,43.11000061035156
2010-02-10,43.11000061035156,43.02000045776367
2010-02-11,43.029998779296875,43.66999816894531
2010-02-12,43.279998779296875,43.7599983215332
2010-02-16,44.08000183105469,44.31999969482422
2010-02-17,44.52000045776367,44.56999969482422
2010-02-18,44.540000915527344,44.849998474121094
2010-02-19,44.72999954223633,44.83000183105469
2010-02-22,45.0099983215332,44.7400016784668
